,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
27478,28.0,male,Associate,171632.0,4,MORTGAGE,18000.0,EDUCATION,10.38,0.1,8.0,653,Yes
17654,22.0,male,Bachelor,23782.0,0,OWN,12000.0,VENTURE,5.42,0.5,2.0,635,No
31842,38.0,female,High School,193295.0,14,MORTGAGE,14000.0,VENTURE,6.62,0.07,13.0,648,No
21236,34.0,female,Bachelor,55979.0,12,MORTGAGE,10000.0,VENTURE,6.62,0.18,6.0,637,Yes
26267,31.0,female,Bachelor,83837.0,6,RENT,14000.0,PERSONAL,6.03,0.17,10.0,535,No
26204,27.0,male,Bachelor,58959.0,6,RENT,14000.0,DEBTCONSOLIDATION,13.79,0.24,10.0,619,No
34927,27.0,male,Master,103122.0,4,RENT,10000.0,HOMEIMPROVEMENT,10.87,0.1,3.0,582,Yes
34656,31.0,male,Associate,65572.0,8,MORTGAGE,3728.0,EDUCATION,8.49,0.06,7.0,649,Yes
15015,22.0,male,High School,64206.0,0,RENT,15000.0,PERSONAL,10.74,0.23,2.0,604,Yes
26247,30.0,male,Bachelor,91144.0,8,MORTGAGE,4800.0,MEDICAL,18.79,0.05,7.0,664,No
24298,32.0,male,Associate,77982.0,8,RENT,4200.0,EDUCATION,11.01,0.05,5.0,626,No
36327,33.0,female,Associate,73287.0,9,MORTGAGE,17000.0,PERSONAL,13.5,0.23,9.0,607,Yes
8748,25.0,male,Bachelor,72951.0,1,MORTGAGE,8650.0,MEDICAL,7.51,0.12,2.0,674,No
33790,34.0,male,High School,70153.0,8,MORTGAGE,16906.0,EDUCATION,8.29,0.24,8.0,684,No
932,24.0,male,Master,88481.0,1,RENT,18500.0,HOMEIMPROVEMENT,7.9,0.21,2.0,605,No
11166,23.0,male,High School,87117.0,0,MORTGAGE,5000.0,PERSONAL,11.86,0.06,2.0,602,Yes
10404,22.0,male,Bachelor,81756.0,1,MORTGAGE,3900.0,EDUCATION,14.35,0.05,4.0,674,No
33081,32.0,male,Bachelor,42374.0,8,RENT,1908.0,MEDICAL,12.76,0.05,7.0,665,No
30753,36.0,male,Associate,55619.0,13,RENT,8775.0,PERSONAL,12.36,0.16,17.0,666,No
30420,39.0,male,High School,66946.0,16,OWN,5500.0,VENTURE,7.51,0.08,11.0,596,Yes
37741,25.0,male,Bachelor,66584.0,2,RENT,3000.0,VENTURE,8.81,0.05,5.0,661,Yes
15600,25.0,female,Bachelor,180849.0,5,MORTGAGE,12000.0,MEDICAL,11.01,0.07,2.0,699,Yes
38009,27.0,male,Master,70148.0,5,MORTGAGE,12206.0,DEBTCONSOLIDATION,9.9,0.17,5.0,676,No
23216,29.0,female,Bachelor,72819.0,7,MORTGAGE,6400.0,DEBTCONSOLIDATION,11.89,0.09,8.0,569,Yes
42097,33.0,male,Master,56790.0,9,MORTGAGE,16899.0,EDUCATION,13.1,0.3,9.0,648,Yes
19961,33.0,female,Bachelor,65652.0,8,RENT,10500.0,DEBTCONSOLIDATION,11.14,0.16,6.0,675,No
25784,34.0,female,Associate,108685.0,13,MORTGAGE,24250.0,PERSONAL,10.62,0.22,7.0,611,Yes
37712,35.0,female,Associate,84832.0,12,MORTGAGE,17000.0,PERSONAL,9.8,0.2,6.0,609,No
33978,23.0,female,High School,91184.0,0,RENT,5000.0,VENTURE,11.21,0.05,4.0,605,Yes
40343,28.0,female,Bachelor,84603.0,6,RENT,2500.0,DEBTCONSOLIDATION,11.93,0.03,5.0,646,Yes
29854,36.0,female,High School,48957.0,13,MORTGAGE,6000.0,EDUCATION,11.01,0.12,15.0,689,No
31190,36.0,male,High School,41118.0,16,RENT,12000.0,EDUCATION,11.36,0.29,13.0,575,No
33437,23.0,female,Bachelor,67044.0,0,MORTGAGE,5000.0,VENTURE,7.05,0.07,3.0,621,Yes
28800,28.0,female,Bachelor,58629.0,6,RENT,4000.0,PERSONAL,14.35,0.07,10.0,704,No
11026,24.0,male,High School,86007.0,0,MORTGAGE,20000.0,EDUCATION,11.36,0.23,2.0,567,No
25666,33.0,male,Bachelor,133290.0,8,RENT,12000.0,HOMEIMPROVEMENT,10.65,0.09,5.0,613,No
19504,29.0,male,Bachelor,63046.0,5,RENT,12000.0,EDUCATION,7.9,0.19,7.0,652,Yes
34901,35.0,female,Bachelor,46636.0,9,RENT,9586.0,VENTURE,7.91,0.21,9.0,603,Yes
11065,23.0,male,Bachelor,87489.0,0,MORTGAGE,12000.0,PERSONAL,16.29,0.14,2.0,686,No
15796,25.0,male,Master,18934.0,3,OWN,2000.0,VENTURE,6.91,0.11,3.0,515,Yes
2674,23.0,female,Master,53799.0,0,RENT,3000.0,PERSONAL,9.62,0.06,4.0,659,No
20181,35.0,female,Associate,47684.0,12,MORTGAGE,15000.0,HOMEIMPROVEMENT,10.99,0.31,9.0,572,Yes
9725,26.0,male,High School,77774.0,1,MORTGAGE,5000.0,HOMEIMPROVEMENT,6.62,0.06,2.0,552,Yes
32315,53.0,female,High School,84871.0,32,RENT,24000.0,PERSONAL,16.77,0.28,20.0,568,No
25987,32.0,male,Associate,91359.0,12,RENT,12800.0,VENTURE,14.74,0.14,9.0,593,Yes
12670,23.0,male,High School,75955.0,0,RENT,12000.0,VENTURE,6.91,0.16,3.0,531,Yes
21383,33.0,female,Doctorate,58558.0,12,OWN,14400.0,VENTURE,12.42,0.25,10.0,723,No
40834,32.0,male,Associate,120013.0,6,MORTGAGE,8000.0,EDUCATION,12.39,0.07,9.0,599,No
27190,29.0,male,Bachelor,136073.0,4,MORTGAGE,25000.0,PERSONAL,18.84,0.18,7.0,641,No
18998,31.0,female,High School,181065.0,9,RENT,15000.0,HOMEIMPROVEMENT,11.01,0.08,10.0,608,Yes
38447,38.0,male,Master,127266.0,13,MORTGAGE,15000.0,HOMEIMPROVEMENT,8.31,0.12,14.0,714,No
14834,23.0,female,Master,57600.0,1,RENT,15000.0,VENTURE,11.48,0.26,4.0,635,No
2636,25.0,male,Associate,55064.0,5,RENT,3000.0,MEDICAL,7.9,0.05,4.0,633,Yes
58,25.0,male,Master,154793.0,1,RENT,30000.0,PERSONAL,7.29,0.19,4.0,573,Yes
473,22.0,male,Bachelor,22786.0,0,OWN,5400.0,MEDICAL,15.31,0.24,2.0,647,No
10856,26.0,male,Bachelor,77982.0,2,MORTGAGE,7000.0,DEBTCONSOLIDATION,15.95,0.09,2.0,572,No
35080,26.0,male,Bachelor,90840.0,0,MORTGAGE,6908.0,VENTURE,9.49,0.08,4.0,631,Yes
40364,37.0,male,High School,193194.0,13,MORTGAGE,14151.0,VENTURE,7.3,0.07,15.0,596,Yes
24061,30.0,male,Associate,45520.0,10,RENT,10000.0,VENTURE,7.88,0.22,6.0,653,Yes
5438,22.0,female,Bachelor,55048.0,1,MORTGAGE,10000.0,EDUCATION,7.88,0.18,4.0,689,No
5990,23.0,male,Associate,73019.0,1,RENT,5600.0,PERSONAL,7.29,0.08,2.0,599,Yes
35936,25.0,female,Master,123310.0,3,MORTGAGE,13913.0,DEBTCONSOLIDATION,8.34,0.11,3.0,648,No
15333,24.0,female,Bachelor,157067.0,0,MORTGAGE,13000.0,PERSONAL,13.61,0.08,4.0,625,No
35697,37.0,female,Associate,44438.0,15,MORTGAGE,4800.0,VENTURE,10.57,0.11,14.0,675,Yes
44132,24.0,female,Bachelor,56058.0,2,RENT,16984.0,DEBTCONSOLIDATION,10.49,0.3,3.0,604,No
21747,30.0,male,High School,61429.0,8,MORTGAGE,10000.0,MEDICAL,11.01,0.16,6.0,526,Yes
43141,30.0,male,Master,13829.0,4,RENT,2435.0,EDUCATION,9.99,0.18,7.0,622,No
9973,26.0,female,Bachelor,78842.0,8,MORTGAGE,10000.0,VENTURE,7.29,0.13,3.0,689,No
12559,26.0,male,Bachelor,73205.0,4,RENT,12000.0,PERSONAL,10.62,0.16,4.0,615,Yes
9740,22.0,female,Associate,77898.0,1,MORTGAGE,6000.0,VENTURE,10.99,0.08,3.0,641,Yes
36529,37.0,male,High School,219700.0,16,MORTGAGE,13900.0,HOMEIMPROVEMENT,9.57,0.06,12.0,652,No
16444,25.0,male,Bachelor,72846.0,2,MORTGAGE,5000.0,VENTURE,7.29,0.07,3.0,672,No
6957,25.0,male,Associate,116316.0,0,RENT,6000.0,HOMEIMPROVEMENT,6.99,0.05,4.0,656,Yes
43002,23.0,female,Bachelor,65778.0,3,RENT,20000.0,VENTURE,11.13,0.3,2.0,641,No
1293,25.0,male,Associate,31830.0,3,MORTGAGE,12000.0,EDUCATION,13.47,0.38,2.0,626,No
29705,37.0,female,Associate,44182.0,14,MORTGAGE,12000.0,DEBTCONSOLIDATION,6.03,0.27,13.0,686,Yes
4896,23.0,male,Bachelor,47663.0,0,RENT,5000.0,EDUCATION,12.69,0.1,3.0,697,No
31178,37.0,female,Associate,36956.0,13,RENT,12000.0,VENTURE,12.42,0.32,15.0,650,No
16373,21.0,male,High School,15479.0,0,OWN,4200.0,EDUCATION,13.48,0.27,4.0,660,No
44300,26.0,female,Bachelor,37119.0,5,RENT,5000.0,DEBTCONSOLIDATION,9.23,0.13,4.0,657,No
31999,44.0,male,Bachelor,69512.0,23,RENT,4200.0,PERSONAL,11.01,0.06,11.0,701,No
36017,24.0,male,High School,65978.0,0,MORTGAGE,3000.0,DEBTCONSOLIDATION,10.57,0.05,3.0,638,Yes
5166,23.0,male,Bachelor,54031.0,1,OWN,5000.0,VENTURE,13.23,0.09,2.0,656,Yes
15302,24.0,male,Bachelor,156669.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,11.99,0.04,3.0,627,Yes
22721,27.0,female,Bachelor,75120.0,1,RENT,7500.0,EDUCATION,13.04,0.1,6.0,649,Yes
14030,24.0,male,Master,120871.0,4,MORTGAGE,5625.0,MEDICAL,6.99,0.05,4.0,663,Yes
42205,25.0,male,High School,71806.0,1,RENT,15000.0,DEBTCONSOLIDATION,15.3,0.21,3.0,614,No
30370,39.0,female,Bachelor,64554.0,14,RENT,6500.0,EDUCATION,7.29,0.1,17.0,647,Yes
35566,33.0,male,High School,90745.0,9,RENT,6000.0,MEDICAL,11.78,0.07,12.0,607,No
12398,26.0,male,Associate,49993.0,2,RENT,12000.0,PERSONAL,11.01,0.24,2.0,614,Yes
18182,30.0,male,Bachelor,178654.0,6,RENT,25000.0,EDUCATION,15.95,0.14,8.0,591,No
15494,25.0,male,Bachelor,168710.0,5,MORTGAGE,35000.0,DEBTCONSOLIDATION,10.59,0.21,3.0,560,No
41762,23.0,female,Master,80049.0,0,MORTGAGE,12000.0,VENTURE,7.51,0.15,3.0,584,Yes
18151,31.0,female,Bachelor,205373.0,10,MORTGAGE,10000.0,PERSONAL,13.49,0.05,8.0,665,Yes
42397,24.0,female,Bachelor,50280.0,0,RENT,4000.0,PERSONAL,11.49,0.08,4.0,666,No
25157,27.0,female,Master,76521.0,6,MORTGAGE,8000.0,MEDICAL,11.46,0.1,8.0,696,No
5279,25.0,female,High School,60779.0,3,RENT,5000.0,PERSONAL,11.01,0.08,2.0,551,Yes
22344,27.0,female,Master,42004.0,3,RENT,7000.0,MEDICAL,15.96,0.17,10.0,610,Yes
30760,36.0,female,Bachelor,36911.0,16,RENT,9000.0,EDUCATION,12.18,0.24,17.0,545,Yes
40384,48.0,male,Associate,97058.0,25,RENT,18000.0,HOMEIMPROVEMENT,17.76,0.19,18.0,649,No
36724,27.0,male,Bachelor,40965.0,3,RENT,6000.0,EDUCATION,10.9,0.15,6.0,684,No
34512,25.0,female,Bachelor,46498.0,2,RENT,6000.0,EDUCATION,11.56,0.13,2.0,693,Yes
44537,25.0,male,Associate,107913.0,0,MORTGAGE,25000.0,MEDICAL,15.62,0.23,4.0,676,No
35058,23.0,female,Associate,97176.0,1,MORTGAGE,15000.0,EDUCATION,12.56,0.15,4.0,534,Yes
38444,24.0,male,High School,25140.0,0,RENT,3000.0,VENTURE,8.94,0.12,3.0,656,Yes
5250,24.0,male,Bachelor,75533.0,2,RENT,8850.0,PERSONAL,6.62,0.12,3.0,617,Yes
40049,26.0,male,High School,90905.0,3,MORTGAGE,20000.0,MEDICAL,13.61,0.22,5.0,676,No
5524,23.0,male,High School,47622.0,2,MORTGAGE,16000.0,VENTURE,14.26,0.34,3.0,634,No
17044,22.0,male,Associate,60782.0,0,MORTGAGE,2000.0,EDUCATION,12.18,0.03,4.0,627,Yes
28217,27.0,female,Bachelor,47042.0,5,RENT,3000.0,DEBTCONSOLIDATION,11.48,0.06,8.0,687,No
18001,28.0,female,Bachelor,240927.0,5,MORTGAGE,25000.0,EDUCATION,7.9,0.1,9.0,645,Yes
16011,22.0,female,Associate,229048.0,0,RENT,12600.0,VENTURE,6.92,0.06,3.0,685,No
8585,25.0,male,Master,27236.0,6,RENT,8000.0,HOMEIMPROVEMENT,13.98,0.29,2.0,597,No
7017,23.0,male,Bachelor,68684.0,1,RENT,6200.0,PERSONAL,8.49,0.09,2.0,611,Yes
14980,26.0,male,Bachelor,145115.0,2,MORTGAGE,6000.0,EDUCATION,11.01,0.04,2.0,666,Yes
26504,32.0,male,Bachelor,125953.0,9,MORTGAGE,17000.0,VENTURE,14.82,0.13,7.0,659,Yes
11330,25.0,male,Associate,69462.0,1,RENT,10000.0,PERSONAL,14.27,0.14,4.0,592,No
22828,34.0,female,Bachelor,65520.0,7,RENT,7800.0,VENTURE,14.84,0.12,6.0,619,No
27803,28.0,female,Bachelor,271042.0,5,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.12,0.02,7.0,686,No
6266,23.0,female,High School,58848.0,1,MORTGAGE,9500.0,MEDICAL,7.29,0.16,2.0,615,Yes
1002,21.0,male,Bachelor,60821.0,0,RENT,18000.0,EDUCATION,14.74,0.3,2.0,530,No
32509,56.0,female,High School,115308.0,34,MORTGAGE,12000.0,PERSONAL,11.58,0.1,20.0,637,Yes
26234,33.0,female,Associate,119465.0,12,MORTGAGE,24000.0,MEDICAL,11.36,0.2,7.0,653,Yes
39855,23.0,male,Associate,47087.0,0,RENT,3556.0,DEBTCONSOLIDATION,13.78,0.08,3.0,524,Yes
31293,43.0,male,High School,90946.0,20,RENT,12000.0,HOMEIMPROVEMENT,7.9,0.13,16.0,721,Yes
42564,25.0,female,High School,54097.0,6,RENT,24000.0,DEBTCONSOLIDATION,11.36,0.44,7.0,721,No
44928,26.0,female,High School,31149.0,0,RENT,3089.0,VENTURE,14.5,0.1,5.0,655,No
6723,24.0,male,Associate,61177.0,2,MORTGAGE,9000.0,HOMEIMPROVEMENT,7.14,0.15,2.0,610,Yes
10145,23.0,female,Associate,41237.0,1,RENT,9600.0,VENTURE,11.01,0.23,4.0,645,No
9917,26.0,female,Bachelor,79036.0,2,MORTGAGE,20500.0,EDUCATION,6.99,0.26,2.0,655,No
12343,26.0,male,Associate,46850.0,4,RENT,12000.0,EDUCATION,8.9,0.26,4.0,619,No
36682,25.0,male,Master,38186.0,4,RENT,5181.0,EDUCATION,6.04,0.14,4.0,509,Yes
38560,22.0,female,Associate,84652.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,10.36,0.18,2.0,595,Yes
35168,23.0,male,High School,51294.0,2,MORTGAGE,7000.0,EDUCATION,10.84,0.14,3.0,613,Yes
25962,29.0,male,Bachelor,113627.0,6,MORTGAGE,30000.0,PERSONAL,6.62,0.26,7.0,685,No
35285,26.0,male,Master,72987.0,2,MORTGAGE,5000.0,PERSONAL,7.43,0.07,5.0,622,Yes
14323,25.0,female,Bachelor,36986.0,7,RENT,14500.0,VENTURE,14.42,0.39,4.0,634,No
42139,26.0,male,Bachelor,76699.0,2,RENT,7842.0,MEDICAL,11.62,0.1,7.0,598,No
34760,25.0,male,Bachelor,87567.0,3,RENT,10000.0,PERSONAL,10.37,0.11,4.0,637,Yes
30542,36.0,male,Bachelor,96905.0,14,RENT,7600.0,MEDICAL,13.49,0.08,15.0,664,Yes
27238,35.0,female,Associate,73239.0,14,RENT,15000.0,DEBTCONSOLIDATION,13.49,0.2,6.0,591,Yes
38441,30.0,female,Bachelor,78780.0,9,MORTGAGE,12000.0,VENTURE,9.12,0.15,5.0,676,Yes
39729,23.0,female,High School,73028.0,1,RENT,9800.0,PERSONAL,12.35,0.13,3.0,616,Yes
22717,31.0,male,Bachelor,72644.0,6,RENT,7500.0,DEBTCONSOLIDATION,5.79,0.1,9.0,679,No
35149,31.0,male,High School,40120.0,8,RENT,5000.0,MEDICAL,11.01,0.12,6.0,621,No
14853,25.0,male,Associate,36923.0,4,RENT,1800.0,MEDICAL,8.49,0.05,2.0,644,No
4682,25.0,female,Bachelor,51784.0,2,MORTGAGE,7200.0,EDUCATION,14.79,0.14,2.0,672,Yes
15221,26.0,female,Bachelor,150631.0,5,MORTGAGE,16000.0,HOMEIMPROVEMENT,8.94,0.11,4.0,607,No
28915,32.0,male,High School,45611.0,11,RENT,6000.0,MEDICAL,10.36,0.13,8.0,638,Yes
11386,24.0,female,High School,72851.0,1,RENT,10000.0,MEDICAL,7.49,0.14,4.0,599,Yes
5933,23.0,male,High School,37074.0,0,RENT,5600.0,VENTURE,11.01,0.15,4.0,644,No
44237,25.0,male,Bachelor,38441.0,2,RENT,4645.0,MEDICAL,11.88,0.12,3.0,658,No
2953,23.0,female,High School,35590.0,4,OWN,10000.0,MEDICAL,18.62,0.28,3.0,560,No
33622,22.0,female,Associate,55240.0,0,RENT,6000.0,VENTURE,11.41,0.11,3.0,554,Yes
21623,35.0,male,Bachelor,60859.0,12,MORTGAGE,6000.0,PERSONAL,7.14,0.1,6.0,646,Yes
23340,35.0,male,Associate,75105.0,13,MORTGAGE,9475.0,EDUCATION,6.03,0.13,5.0,601,Yes
2737,21.0,male,Bachelor,41852.0,0,MORTGAGE,6000.0,EDUCATION,6.76,0.14,2.0,667,No
42482,25.0,male,Bachelor,24072.0,5,RENT,6250.0,HOMEIMPROVEMENT,14.8,0.26,3.0,663,No
28821,31.0,female,High School,83868.0,11,RENT,16000.0,HOMEIMPROVEMENT,5.99,0.19,9.0,604,Yes
26886,29.0,male,Bachelor,40719.0,5,RENT,1800.0,MEDICAL,12.53,0.04,8.0,556,Yes
16285,22.0,male,Associate,144913.0,4,MORTGAGE,5000.0,VENTURE,14.79,0.03,3.0,637,Yes
40911,24.0,female,Bachelor,126909.0,0,MORTGAGE,12000.0,VENTURE,12.61,0.09,3.0,587,Yes
8291,22.0,male,High School,48144.0,2,RENT,7500.0,VENTURE,11.01,0.16,4.0,569,No
28334,32.0,male,Bachelor,58220.0,9,RENT,11000.0,EDUCATION,7.51,0.19,7.0,720,No
28213,30.0,male,Bachelor,138000.0,10,MORTGAGE,14400.0,DEBTCONSOLIDATION,14.54,0.1,10.0,710,No
34688,36.0,male,Master,173324.0,12,MORTGAGE,7865.0,MEDICAL,12.18,0.05,11.0,676,Yes
3039,24.0,male,Bachelor,43100.0,0,OWN,3500.0,VENTURE,16.0,0.08,3.0,692,Yes
36205,29.0,female,Bachelor,66830.0,5,MORTGAGE,5000.0,VENTURE,11.01,0.07,9.0,668,Yes
19241,31.0,male,Bachelor,45586.0,8,RENT,13000.0,PERSONAL,6.92,0.29,6.0,630,No
4436,25.0,male,Master,49511.0,0,MORTGAGE,6500.0,HOMEIMPROVEMENT,9.63,0.13,4.0,661,No
5106,24.0,male,Master,68121.0,1,RENT,9000.0,HOMEIMPROVEMENT,11.01,0.13,2.0,651,Yes
21053,35.0,male,Associate,54965.0,17,MORTGAGE,7500.0,DEBTCONSOLIDATION,7.29,0.14,9.0,688,No
23843,27.0,male,Associate,80287.0,6,MORTGAGE,9250.0,EDUCATION,8.59,0.12,9.0,672,Yes
27041,33.0,male,Master,37082.0,10,RENT,1600.0,DEBTCONSOLIDATION,10.25,0.04,9.0,698,Yes
34023,35.0,female,Bachelor,82302.0,11,MORTGAGE,16000.0,VENTURE,11.9,0.19,5.0,616,Yes
23118,27.0,female,Master,67174.0,5,RENT,8000.0,HOMEIMPROVEMENT,7.29,0.12,9.0,637,Yes
26418,33.0,male,Associate,122348.0,12,MORTGAGE,5000.0,HOMEIMPROVEMENT,7.49,0.04,7.0,556,Yes
8129,26.0,male,Bachelor,67978.0,3,MORTGAGE,18200.0,PERSONAL,14.26,0.27,4.0,718,Yes
37067,28.0,male,Associate,26777.0,6,RENT,4195.0,PERSONAL,7.51,0.16,7.0,573,Yes
653,24.0,female,Bachelor,66060.0,4,RENT,20000.0,VENTURE,16.49,0.3,2.0,671,No
33323,30.0,female,Bachelor,61096.0,10,RENT,5003.0,MEDICAL,11.1,0.08,5.0,695,Yes
30438,36.0,male,Bachelor,53874.0,13,RENT,7000.0,EDUCATION,8.0,0.13,11.0,563,No
38406,24.0,male,Bachelor,24909.0,1,RENT,2055.0,EDUCATION,10.78,0.08,5.0,656,Yes
21009,28.0,female,Master,55034.0,5,MORTGAGE,10000.0,DEBTCONSOLIDATION,5.99,0.18,10.0,685,No
16148,23.0,male,High School,47705.0,0,RENT,14575.0,EDUCATION,11.01,0.31,2.0,630,No
33802,24.0,female,Associate,44116.0,1,RENT,5000.0,EDUCATION,10.96,0.11,4.0,635,Yes
24798,33.0,female,Bachelor,103124.0,9,RENT,10000.0,PERSONAL,11.01,0.1,5.0,692,Yes
3545,25.0,female,Associate,45649.0,3,MORTGAGE,10000.0,EDUCATION,9.91,0.22,3.0,575,No
30876,40.0,female,High School,39099.0,20,RENT,10000.0,MEDICAL,11.01,0.26,13.0,518,No
14096,23.0,female,High School,120988.0,3,MORTGAGE,5400.0,PERSONAL,12.23,0.04,2.0,671,Yes
17097,21.0,male,High School,169214.0,0,MORTGAGE,18000.0,EDUCATION,7.9,0.11,4.0,598,Yes
34476,43.0,male,Associate,117911.0,24,MORTGAGE,24000.0,VENTURE,10.99,0.2,14.0,726,No
44122,24.0,female,Bachelor,36916.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,14.56,0.27,3.0,617,No
26820,32.0,female,Bachelor,124941.0,12,MORTGAGE,33000.0,PERSONAL,18.64,0.26,6.0,712,No
37093,33.0,male,Bachelor,49123.0,13,MORTGAGE,16678.0,MEDICAL,9.51,0.34,7.0,656,Yes
35808,27.0,male,Bachelor,60998.0,6,RENT,8399.0,HOMEIMPROVEMENT,14.68,0.14,4.0,579,Yes
32077,41.0,female,Master,51551.0,17,RENT,5000.0,MEDICAL,7.49,0.1,12.0,646,Yes
9762,22.0,male,Bachelor,26752.0,0,RENT,9000.0,VENTURE,9.83,0.34,4.0,592,No
40523,31.0,male,Associate,169107.0,8,MORTGAGE,14000.0,MEDICAL,11.01,0.08,7.0,706,No
10473,23.0,male,Bachelor,82424.0,0,MORTGAGE,9750.0,VENTURE,10.37,0.12,3.0,708,No
22516,30.0,female,Associate,58818.0,10,RENT,7200.0,EDUCATION,10.39,0.12,8.0,619,No
36241,23.0,female,Associate,46048.0,0,RENT,3200.0,EDUCATION,12.98,0.07,3.0,656,Yes
2821,25.0,male,Master,67067.0,4,RENT,3000.0,MEDICAL,6.39,0.04,4.0,637,Yes
18405,29.0,male,High School,26418.0,8,MORTGAGE,7750.0,EDUCATION,7.51,0.29,10.0,648,No
14088,24.0,female,Associate,120962.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,6.54,0.08,3.0,580,Yes
42189,23.0,male,High School,19598.0,0,RENT,5500.0,PERSONAL,11.05,0.28,3.0,629,No
27188,27.0,female,Bachelor,151182.0,9,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.01,0.13,5.0,586,Yes
22985,32.0,male,Associate,48591.0,11,RENT,8000.0,MEDICAL,9.91,0.16,10.0,657,Yes
2164,25.0,male,High School,114814.0,4,RENT,2400.0,DEBTCONSOLIDATION,9.25,0.02,2.0,669,Yes
39374,27.0,female,Associate,78041.0,2,MORTGAGE,14425.0,MEDICAL,9.15,0.18,5.0,645,Yes
5280,24.0,female,Bachelor,60768.0,0,RENT,5000.0,PERSONAL,14.74,0.08,4.0,511,Yes
22482,34.0,female,Associate,35296.0,13,RENT,7200.0,EDUCATION,11.99,0.2,10.0,644,No
42688,23.0,male,Associate,44108.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.35,0.07,4.0,477,No
18940,33.0,male,Bachelor,28317.0,8,RENT,2000.0,MEDICAL,8.49,0.07,10.0,637,Yes
35028,24.0,male,High School,90899.0,1,RENT,12000.0,PERSONAL,12.23,0.13,3.0,586,Yes
28183,33.0,female,Associate,75765.0,10,MORTGAGE,3700.0,HOMEIMPROVEMENT,6.39,0.05,6.0,687,No
7089,22.0,male,High School,73115.0,0,RENT,7000.0,MEDICAL,9.99,0.1,4.0,492,Yes
28029,31.0,male,Bachelor,78867.0,6,MORTGAGE,10000.0,DEBTCONSOLIDATION,13.61,0.13,6.0,552,Yes
5238,23.0,female,Bachelor,28286.0,1,RENT,8875.0,EDUCATION,8.9,0.31,2.0,623,No
19728,28.0,male,Associate,43894.0,4,MORTGAGE,9600.0,VENTURE,5.42,0.22,8.0,614,Yes
9094,22.0,female,Associate,66792.0,4,RENT,8000.0,PERSONAL,15.31,0.12,4.0,655,No
15568,24.0,female,Bachelor,175038.0,0,MORTGAGE,5000.0,EDUCATION,9.63,0.03,4.0,523,Yes
17897,29.0,male,Bachelor,127159.0,2,RENT,30000.0,HOMEIMPROVEMENT,5.99,0.24,8.0,651,Yes
16565,23.0,female,High School,32493.0,0,RENT,3800.0,EDUCATION,7.9,0.12,2.0,594,Yes
35549,24.0,male,Associate,72976.0,2,RENT,8400.0,VENTURE,7.58,0.12,3.0,573,Yes
43568,28.0,male,Associate,99546.0,5,RENT,16750.0,VENTURE,20.0,0.17,7.0,659,No
17137,23.0,female,Bachelor,36984.0,1,RENT,10300.0,PERSONAL,8.94,0.28,2.0,649,No
1853,23.0,male,Bachelor,37072.0,1,OWN,5000.0,PERSONAL,6.62,0.13,2.0,697,Yes
41964,28.0,female,Master,26877.0,4,MORTGAGE,1477.0,VENTURE,13.01,0.05,6.0,621,Yes
2163,24.0,male,High School,114976.0,6,RENT,2400.0,PERSONAL,5.99,0.02,3.0,595,Yes
4363,26.0,female,Master,26094.0,4,RENT,4800.0,VENTURE,7.75,0.18,4.0,655,No
39222,24.0,male,High School,38368.0,2,RENT,8000.0,DEBTCONSOLIDATION,6.78,0.21,4.0,658,Yes
1250,22.0,male,High School,31365.0,0,OWN,4000.0,DEBTCONSOLIDATION,16.49,0.13,2.0,648,No
19208,28.0,female,High School,43353.0,4,RENT,13250.0,EDUCATION,10.65,0.31,7.0,619,No
43666,23.0,female,High School,54921.0,2,RENT,9804.0,PERSONAL,13.13,0.18,3.0,608,No
10918,24.0,female,Associate,85410.0,0,OWN,15000.0,EDUCATION,12.18,0.18,2.0,599,Yes
8818,25.0,male,High School,50480.0,0,RENT,8000.0,VENTURE,10.99,0.16,4.0,579,Yes
10069,24.0,male,High School,79052.0,0,MORTGAGE,8500.0,EDUCATION,7.51,0.11,2.0,593,Yes
3966,23.0,male,Bachelor,49070.0,0,MORTGAGE,9750.0,MEDICAL,10.99,0.2,3.0,542,Yes
34653,26.0,female,Associate,47320.0,3,RENT,3000.0,DEBTCONSOLIDATION,11.34,0.06,8.0,571,Yes
36301,24.0,female,High School,42939.0,3,RENT,3000.0,VENTURE,8.16,0.07,5.0,618,Yes
16261,23.0,male,Bachelor,37125.0,3,RENT,3000.0,PERSONAL,15.2,0.08,4.0,651,Yes
10118,25.0,male,Bachelor,74301.0,2,RENT,9500.0,VENTURE,7.51,0.13,2.0,675,Yes
7141,21.0,male,High School,63397.0,0,MORTGAGE,18000.0,EDUCATION,8.49,0.28,2.0,617,Yes
4983,24.0,male,Associate,44646.0,3,RENT,5000.0,DEBTCONSOLIDATION,12.92,0.11,3.0,617,No
