,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
5831,29.0,female,High School,118606.0,4,MORTGAGE,14000.0,MEDICAL,9.54,0.12,5.0,624,Yes
5832,25.0,male,Bachelor,29816.0,5,RENT,4788.0,DEBTCONSOLIDATION,11.01,0.16,4.0,608,Yes
5833,37.0,female,High School,28699.0,14,OWN,7000.0,EDUCATION,6.03,0.24,12.0,605,Yes
5834,25.0,female,Associate,55032.0,3,MORTGAGE,17005.0,MEDICAL,11.87,0.31,2.0,686,No
5835,30.0,female,Master,68887.0,6,MORTGAGE,20000.0,PERSONAL,12.31,0.29,8.0,581,Yes
5836,24.0,male,Bachelor,63384.0,1,RENT,4000.0,MEDICAL,9.88,0.06,2.0,660,Yes
5837,22.0,male,Bachelor,79795.0,0,RENT,6800.0,PERSONAL,10.37,0.09,3.0,603,Yes
5838,25.0,male,Bachelor,122784.0,1,MORTGAGE,6634.0,MEDICAL,10.89,0.05,3.0,630,Yes
5839,31.0,male,High School,61750.0,7,MORTGAGE,3000.0,PERSONAL,13.22,0.05,9.0,652,No
5840,26.0,male,Bachelor,108996.0,6,RENT,7200.0,DEBTCONSOLIDATION,9.91,0.07,2.0,562,Yes
5841,30.0,male,Master,35771.0,8,RENT,3000.0,VENTURE,7.9,0.08,9.0,658,Yes
5842,33.0,female,Master,32546.0,9,MORTGAGE,5000.0,EDUCATION,10.59,0.15,10.0,676,Yes
5843,28.0,male,Bachelor,43432.0,7,MORTGAGE,11850.0,DEBTCONSOLIDATION,6.54,0.27,6.0,688,Yes
5844,23.0,male,Master,37086.0,0,RENT,1925.0,PERSONAL,12.18,0.05,2.0,592,Yes
5845,22.0,male,High School,40533.0,0,RENT,2000.0,DEBTCONSOLIDATION,11.01,0.05,3.0,661,No
5846,24.0,female,Associate,109169.0,0,RENT,15000.0,DEBTCONSOLIDATION,7.9,0.14,2.0,620,No
5847,24.0,male,Associate,49112.0,0,RENT,1000.0,EDUCATION,9.36,0.02,4.0,602,No
5848,23.0,female,Bachelor,33130.0,0,RENT,4000.0,VENTURE,8.57,0.12,3.0,594,No
5849,35.0,female,Bachelor,72696.0,14,RENT,12000.0,PERSONAL,9.42,0.17,9.0,666,No
5850,24.0,male,High School,44123.0,3,RENT,8400.0,EDUCATION,11.26,0.19,4.0,655,Yes
5851,24.0,female,Associate,32559.0,3,RENT,5375.0,MEDICAL,13.47,0.17,4.0,672,Yes
5852,28.0,female,High School,84061.0,7,MORTGAGE,10000.0,EDUCATION,8.94,0.12,8.0,646,Yes
5853,35.0,male,Bachelor,57246.0,11,RENT,14000.0,MEDICAL,14.27,0.24,5.0,631,Yes
5854,23.0,male,High School,114815.0,3,MORTGAGE,35000.0,EDUCATION,7.9,0.3,2.0,663,No
5855,26.0,male,Bachelor,44547.0,1,MORTGAGE,12000.0,VENTURE,11.07,0.27,5.0,592,Yes
5856,23.0,male,Associate,26120.0,3,OWN,6000.0,VENTURE,15.27,0.23,2.0,600,Yes
5857,23.0,male,Associate,150769.0,3,MORTGAGE,28000.0,MEDICAL,11.01,0.19,2.0,536,Yes
5858,24.0,male,High School,135523.0,3,RENT,6400.0,HOMEIMPROVEMENT,6.62,0.05,2.0,672,Yes
5859,22.0,female,High School,37036.0,0,RENT,5500.0,PERSONAL,11.73,0.15,3.0,521,Yes
5860,30.0,male,Bachelor,61058.0,7,MORTGAGE,8000.0,DEBTCONSOLIDATION,13.06,0.13,5.0,670,No
5861,25.0,male,Bachelor,39552.0,1,MORTGAGE,15000.0,PERSONAL,11.11,0.38,4.0,645,Yes
5862,35.0,female,High School,72032.0,12,MORTGAGE,5000.0,EDUCATION,8.0,0.07,5.0,612,Yes
5863,31.0,male,Doctorate,136928.0,11,MORTGAGE,15000.0,DEBTCONSOLIDATION,13.71,0.11,6.0,651,Yes
5864,33.0,male,Bachelor,59375.0,7,RENT,6116.0,MEDICAL,10.58,0.1,6.0,701,Yes
5865,26.0,male,Master,76771.0,3,MORTGAGE,10000.0,MEDICAL,6.91,0.13,2.0,668,No
5866,21.0,male,High School,34417.0,0,RENT,4800.0,PERSONAL,6.62,0.14,4.0,598,Yes
5867,36.0,male,High School,204546.0,15,MORTGAGE,20639.0,EDUCATION,13.12,0.1,10.0,712,Yes
5868,22.0,male,High School,58532.0,0,RENT,14400.0,DEBTCONSOLIDATION,13.49,0.25,2.0,570,Yes
5869,21.0,female,High School,61553.0,1,RENT,7300.0,EDUCATION,11.71,0.12,3.0,646,Yes
5870,26.0,male,Master,133126.0,2,MORTGAGE,5000.0,VENTURE,9.63,0.04,2.0,617,Yes
5871,35.0,male,Associate,48928.0,17,RENT,6000.0,MEDICAL,11.01,0.12,7.0,637,No
5872,26.0,female,Associate,78857.0,2,OWN,4800.0,HOMEIMPROVEMENT,13.49,0.06,2.0,633,Yes
5873,27.0,male,High School,32216.0,5,MORTGAGE,5000.0,MEDICAL,11.79,0.16,6.0,628,Yes
5874,28.0,female,High School,150989.0,5,RENT,10000.0,VENTURE,9.65,0.07,9.0,546,Yes
5875,26.0,male,Master,67814.0,7,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.42,0.15,2.0,653,Yes
5876,25.0,female,Associate,60766.0,3,MORTGAGE,4800.0,HOMEIMPROVEMENT,13.61,0.08,2.0,634,Yes
5877,26.0,male,Associate,73816.0,2,MORTGAGE,7500.0,PERSONAL,10.25,0.1,4.0,644,Yes
5878,31.0,female,Master,68202.0,9,MORTGAGE,8000.0,MEDICAL,8.59,0.12,6.0,627,Yes
5879,35.0,female,High School,337011.0,10,MORTGAGE,21600.0,HOMEIMPROVEMENT,12.99,0.06,8.0,640,Yes
5880,29.0,female,Master,72731.0,6,MORTGAGE,16000.0,HOMEIMPROVEMENT,14.96,0.22,6.0,652,Yes
5881,23.0,female,Bachelor,64668.0,0,RENT,5000.0,HOMEIMPROVEMENT,7.87,0.08,5.0,615,Yes
5882,36.0,male,High School,59563.0,9,RENT,12000.0,VENTURE,13.99,0.2,12.0,541,Yes
5883,24.0,female,Master,99552.0,4,RENT,4000.0,DEBTCONSOLIDATION,12.53,0.04,4.0,631,No
5884,30.0,male,Bachelor,78695.0,9,MORTGAGE,17500.0,PERSONAL,11.01,0.22,8.0,652,No
5885,25.0,female,Bachelor,241222.0,0,MORTGAGE,15141.0,EDUCATION,10.98,0.06,4.0,564,Yes
5886,27.0,male,Bachelor,43082.0,7,RENT,10000.0,VENTURE,13.48,0.23,10.0,695,No
5887,28.0,male,Bachelor,97264.0,8,MORTGAGE,15000.0,HOMEIMPROVEMENT,14.17,0.15,8.0,656,Yes
5888,22.0,male,Bachelor,53920.0,1,MORTGAGE,10000.0,EDUCATION,12.69,0.19,2.0,675,Yes
5889,49.0,female,Doctorate,144902.0,26,MORTGAGE,12000.0,MEDICAL,10.99,0.08,12.0,717,No
5890,26.0,male,High School,44696.0,3,RENT,5000.0,MEDICAL,8.9,0.11,4.0,542,Yes
5891,28.0,female,Associate,58349.0,3,RENT,3200.0,EDUCATION,15.7,0.05,7.0,573,Yes
5892,26.0,male,Master,168653.0,1,MORTGAGE,24250.0,VENTURE,12.53,0.14,3.0,534,Yes
5893,24.0,female,Bachelor,61161.0,0,RENT,5000.0,VENTURE,11.36,0.08,4.0,556,Yes
5894,35.0,male,Bachelor,38210.0,13,RENT,5000.0,VENTURE,14.35,0.13,7.0,711,No
5895,24.0,female,Bachelor,97159.0,2,MORTGAGE,5000.0,VENTURE,15.62,0.05,2.0,695,Yes
5896,22.0,male,High School,55212.0,0,MORTGAGE,15000.0,EDUCATION,11.36,0.27,2.0,658,Yes
5897,23.0,male,Associate,51775.0,2,RENT,6500.0,VENTURE,9.64,0.13,3.0,576,Yes
5898,23.0,female,High School,81904.0,0,RENT,5000.0,DEBTCONSOLIDATION,8.28,0.06,4.0,581,Yes
5899,22.0,female,Associate,36840.0,0,RENT,6000.0,DEBTCONSOLIDATION,12.42,0.16,4.0,589,No
5900,23.0,female,Bachelor,73152.0,0,RENT,12000.0,DEBTCONSOLIDATION,12.69,0.16,2.0,669,Yes
5901,36.0,male,Bachelor,64572.0,14,RENT,3514.0,DEBTCONSOLIDATION,9.31,0.05,16.0,668,Yes
5902,25.0,female,Associate,49128.0,2,RENT,3000.0,MEDICAL,10.25,0.06,2.0,616,Yes
5903,26.0,female,Bachelor,68250.0,4,RENT,7000.0,PERSONAL,9.07,0.1,3.0,602,Yes
5904,24.0,female,High School,87293.0,0,RENT,17907.0,VENTURE,8.61,0.21,3.0,630,Yes
5905,32.0,male,Associate,151155.0,9,MORTGAGE,8000.0,MEDICAL,8.79,0.05,10.0,639,No
5906,21.0,male,Bachelor,49181.0,2,RENT,4200.0,MEDICAL,7.51,0.09,4.0,619,Yes
5907,23.0,female,High School,79102.0,1,RENT,8000.0,EDUCATION,6.62,0.1,4.0,628,Yes
5908,24.0,male,Master,72906.0,0,RENT,7200.0,VENTURE,8.49,0.1,2.0,666,No
5909,27.0,female,Bachelor,271262.0,7,MORTGAGE,14000.0,VENTURE,11.01,0.05,7.0,565,Yes
5910,22.0,male,High School,54922.0,0,MORTGAGE,6500.0,MEDICAL,10.65,0.12,4.0,611,Yes
5911,25.0,male,High School,163083.0,3,MORTGAGE,25000.0,PERSONAL,16.07,0.15,4.0,668,No
5912,28.0,male,Bachelor,82474.0,6,RENT,15000.0,PERSONAL,13.16,0.18,7.0,642,No
5913,26.0,male,High School,241030.0,3,MORTGAGE,15000.0,EDUCATION,14.79,0.06,3.0,626,Yes
5914,26.0,male,Bachelor,76432.0,4,MORTGAGE,3800.0,HOMEIMPROVEMENT,12.04,0.05,4.0,523,Yes
5915,30.0,male,Associate,58783.0,8,RENT,10000.0,VENTURE,12.87,0.17,8.0,568,Yes
5916,22.0,female,High School,46043.0,0,RENT,9000.0,MEDICAL,9.63,0.2,4.0,676,Yes
5917,25.0,male,High School,129315.0,4,MORTGAGE,24000.0,DEBTCONSOLIDATION,5.99,0.19,2.0,678,Yes
5918,22.0,female,Bachelor,55064.0,1,RENT,5000.0,EDUCATION,11.11,0.09,4.0,551,Yes
5919,23.0,female,Bachelor,68075.0,4,RENT,3500.0,DEBTCONSOLIDATION,11.01,0.05,3.0,615,Yes
5920,23.0,male,High School,34472.0,2,RENT,5500.0,VENTURE,12.53,0.16,2.0,621,Yes
5921,23.0,female,High School,78843.0,1,RENT,4000.0,PERSONAL,7.49,0.05,4.0,649,No
5922,27.0,male,Associate,78986.0,3,RENT,12000.0,PERSONAL,11.01,0.15,5.0,584,Yes
5923,27.0,male,Bachelor,57509.0,3,MORTGAGE,12970.0,DEBTCONSOLIDATION,11.15,0.23,6.0,515,Yes
5924,32.0,male,Bachelor,93250.0,11,MORTGAGE,10000.0,EDUCATION,15.3,0.11,6.0,675,No
5925,24.0,male,Bachelor,67085.0,0,RENT,12000.0,EDUCATION,9.63,0.18,2.0,671,Yes
5926,22.0,male,Bachelor,91000.0,0,RENT,10600.0,MEDICAL,6.89,0.12,3.0,621,No
5927,28.0,female,Associate,97163.0,1,OWN,16000.0,HOMEIMPROVEMENT,11.66,0.16,7.0,621,No
5928,28.0,female,Associate,62498.0,7,RENT,8000.0,HOMEIMPROVEMENT,9.63,0.13,9.0,526,Yes
5929,21.0,male,Bachelor,56871.0,0,RENT,12000.0,PERSONAL,15.21,0.21,3.0,647,No
5930,33.0,male,Bachelor,146015.0,9,MORTGAGE,15200.0,DEBTCONSOLIDATION,13.61,0.1,7.0,634,Yes
5931,44.0,female,Bachelor,70337.0,26,RENT,7000.0,PERSONAL,7.4,0.1,11.0,664,Yes
5932,28.0,female,Master,29828.0,7,RENT,1484.0,EDUCATION,8.43,0.05,8.0,659,Yes
5933,35.0,male,Bachelor,48827.0,8,OWN,11325.0,PERSONAL,15.96,0.23,10.0,687,Yes
5934,24.0,female,Master,68911.0,0,RENT,5565.0,EDUCATION,11.83,0.08,3.0,649,No
5935,31.0,male,Master,84819.0,13,MORTGAGE,6000.0,MEDICAL,7.49,0.07,7.0,634,No
5936,26.0,male,High School,36750.0,3,RENT,5000.0,VENTURE,10.35,0.14,4.0,599,No
5937,23.0,female,High School,71285.0,5,RENT,8000.0,MEDICAL,11.01,0.11,3.0,632,Yes
5938,26.0,female,Associate,70776.0,4,MORTGAGE,4576.0,EDUCATION,12.28,0.06,9.0,569,Yes
5939,26.0,male,High School,58362.0,3,MORTGAGE,3221.0,VENTURE,7.21,0.06,5.0,627,Yes
5940,42.0,male,Master,145263.0,17,MORTGAGE,9250.0,EDUCATION,11.86,0.06,13.0,667,No
5941,29.0,female,Associate,66877.0,10,MORTGAGE,12000.0,DEBTCONSOLIDATION,7.49,0.18,8.0,627,No
5942,32.0,male,Associate,39496.0,8,RENT,7200.0,MEDICAL,12.95,0.18,5.0,662,Yes
5943,29.0,male,Associate,75787.0,7,MORTGAGE,12000.0,VENTURE,10.81,0.16,8.0,574,Yes
5944,23.0,male,Bachelor,89641.0,0,MORTGAGE,17500.0,DEBTCONSOLIDATION,11.01,0.2,2.0,645,No
5945,28.0,male,Master,75528.0,3,RENT,12000.0,VENTURE,10.65,0.16,8.0,680,Yes
5946,23.0,male,Associate,106814.0,1,MORTGAGE,5000.0,EDUCATION,13.99,0.05,4.0,665,No
5947,22.0,female,Associate,58330.0,1,MORTGAGE,4500.0,PERSONAL,6.39,0.08,4.0,589,Yes
5948,23.0,male,Bachelor,71633.0,0,RENT,14400.0,DEBTCONSOLIDATION,11.01,0.2,4.0,629,Yes
5949,28.0,male,Bachelor,109503.0,2,MORTGAGE,5512.0,MEDICAL,9.22,0.05,6.0,649,Yes
5950,24.0,male,Master,78978.0,4,RENT,3600.0,HOMEIMPROVEMENT,10.61,0.05,2.0,697,Yes
5951,33.0,male,High School,65986.0,12,RENT,3000.0,DEBTCONSOLIDATION,11.27,0.05,7.0,569,Yes
5952,22.0,male,Associate,169439.0,0,MORTGAGE,18000.0,HOMEIMPROVEMENT,7.9,0.11,5.0,621,Yes
5953,23.0,female,Bachelor,35917.0,0,OWN,6400.0,MEDICAL,8.94,0.18,4.0,615,Yes
5954,42.0,male,High School,89747.0,19,MORTGAGE,5300.0,DEBTCONSOLIDATION,8.38,0.06,12.0,587,Yes
5955,33.0,female,Bachelor,117462.0,10,MORTGAGE,4000.0,DEBTCONSOLIDATION,11.01,0.03,10.0,631,No
5956,35.0,female,Bachelor,51544.0,15,RENT,1000.0,MEDICAL,11.12,0.02,5.0,635,Yes
5957,36.0,male,Master,60964.0,14,MORTGAGE,5000.0,PERSONAL,7.51,0.08,16.0,487,Yes
5958,33.0,female,Master,150887.0,10,RENT,12000.0,EDUCATION,15.68,0.08,8.0,603,Yes
5959,22.0,female,High School,76533.0,3,RENT,12500.0,EDUCATION,10.25,0.16,3.0,564,No
5960,24.0,female,Bachelor,42802.0,3,RENT,7000.0,VENTURE,9.94,0.16,3.0,636,Yes
5961,26.0,female,Bachelor,67034.0,2,RENT,4200.0,MEDICAL,14.01,0.06,5.0,645,No
5962,29.0,male,Bachelor,102720.0,8,RENT,14000.0,DEBTCONSOLIDATION,5.42,0.14,5.0,508,Yes
5963,31.0,female,Bachelor,421619.0,8,MORTGAGE,11245.0,VENTURE,11.64,0.03,9.0,656,Yes
5964,24.0,female,Bachelor,42722.0,1,RENT,3500.0,EDUCATION,6.99,0.08,2.0,619,Yes
5965,27.0,male,Doctorate,88559.0,5,MORTGAGE,13000.0,DEBTCONSOLIDATION,6.03,0.15,9.0,679,No
5966,23.0,male,Bachelor,51511.0,1,RENT,7400.0,EDUCATION,11.01,0.14,3.0,671,No
5967,32.0,female,Associate,91033.0,9,MORTGAGE,3000.0,HOMEIMPROVEMENT,8.3,0.03,6.0,639,No
5968,24.0,male,Bachelor,53030.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,14.26,0.19,4.0,683,No
5969,24.0,male,High School,96975.0,2,RENT,12000.0,VENTURE,9.91,0.12,2.0,657,Yes
5970,23.0,male,Associate,88245.0,0,RENT,10000.0,DEBTCONSOLIDATION,11.48,0.11,3.0,664,No
5971,32.0,female,Master,85043.0,7,MORTGAGE,1800.0,PERSONAL,14.65,0.02,6.0,621,Yes
5972,26.0,female,Doctorate,84308.0,2,RENT,14000.0,MEDICAL,9.63,0.17,3.0,611,No
5973,33.0,male,Associate,99370.0,11,MORTGAGE,6000.0,VENTURE,7.51,0.06,6.0,694,No
5974,32.0,male,High School,65523.0,5,MORTGAGE,11200.0,PERSONAL,6.03,0.17,9.0,610,Yes
5975,25.0,male,High School,53621.0,6,RENT,2800.0,EDUCATION,6.92,0.05,3.0,636,No
5976,25.0,male,Associate,58726.0,1,MORTGAGE,7000.0,EDUCATION,12.09,0.12,2.0,591,Yes
5977,25.0,female,Bachelor,51784.0,2,MORTGAGE,7200.0,EDUCATION,14.79,0.14,2.0,672,Yes
5978,27.0,female,High School,42908.0,6,MORTGAGE,9000.0,MEDICAL,11.49,0.21,5.0,582,Yes
5979,22.0,male,High School,61994.0,3,RENT,6000.0,DEBTCONSOLIDATION,11.86,0.1,2.0,604,No
5980,26.0,male,Bachelor,108991.0,1,MORTGAGE,1000.0,EDUCATION,6.17,0.01,4.0,679,Yes
5981,48.0,male,High School,60864.0,25,OTHER,10400.0,MEDICAL,11.58,0.17,11.0,609,Yes
5982,31.0,female,Bachelor,241135.0,8,OWN,23500.0,HOMEIMPROVEMENT,10.99,0.1,5.0,624,No
5983,31.0,male,High School,132980.0,10,MORTGAGE,5000.0,HOMEIMPROVEMENT,14.26,0.04,10.0,597,Yes
5984,31.0,male,High School,103475.0,9,OWN,6000.0,PERSONAL,10.0,0.06,9.0,615,Yes
5985,34.0,male,Master,94550.0,9,RENT,16800.0,DEBTCONSOLIDATION,7.37,0.18,5.0,693,No
5986,29.0,female,Master,36532.0,3,RENT,6550.0,VENTURE,7.9,0.18,10.0,613,No
5987,41.0,male,High School,70116.0,20,RENT,8000.0,PERSONAL,6.03,0.11,12.0,569,Yes
5988,31.0,male,High School,59987.0,8,RENT,7000.0,DEBTCONSOLIDATION,12.69,0.12,6.0,550,Yes
5989,32.0,male,High School,228588.0,10,RENT,15000.0,EDUCATION,9.63,0.07,7.0,660,Yes
5990,33.0,male,Bachelor,46079.0,12,RENT,4400.0,PERSONAL,11.71,0.1,10.0,657,Yes
5991,28.0,male,High School,79181.0,6,MORTGAGE,5000.0,DEBTCONSOLIDATION,6.92,0.06,5.0,525,Yes
5992,22.0,male,Associate,69537.0,0,RENT,1500.0,MEDICAL,11.36,0.02,3.0,654,Yes
5993,23.0,female,High School,126935.0,1,RENT,7200.0,MEDICAL,11.71,0.06,2.0,548,Yes
5994,24.0,male,Master,64046.0,0,MORTGAGE,4000.0,VENTURE,9.22,0.06,4.0,592,Yes
5995,24.0,female,High School,25658.0,1,RENT,5575.0,PERSONAL,7.9,0.22,4.0,604,Yes
5996,25.0,male,Associate,50192.0,3,RENT,10421.0,PERSONAL,11.35,0.21,6.0,581,Yes
5997,24.0,male,Associate,61177.0,2,MORTGAGE,9000.0,HOMEIMPROVEMENT,7.14,0.15,2.0,610,Yes
5998,29.0,female,Bachelor,27302.0,8,OWN,8079.0,DEBTCONSOLIDATION,6.58,0.3,6.0,679,No
5999,22.0,male,High School,139056.0,0,MORTGAGE,20000.0,DEBTCONSOLIDATION,10.68,0.14,4.0,618,Yes
6000,29.0,male,Master,97309.0,8,RENT,15000.0,EDUCATION,10.31,0.15,8.0,665,No
6001,29.0,male,Associate,67174.0,6,RENT,1200.0,PERSONAL,9.99,0.02,6.0,672,Yes
6002,22.0,female,High School,81282.0,1,RENT,20000.0,EDUCATION,12.18,0.25,2.0,639,No
6003,45.0,male,Associate,43049.0,20,RENT,10000.0,DEBTCONSOLIDATION,10.32,0.23,16.0,603,Yes
6004,29.0,female,Master,151134.0,5,MORTGAGE,3500.0,MEDICAL,13.98,0.02,8.0,711,No
6005,26.0,male,High School,60848.0,2,MORTGAGE,10000.0,PERSONAL,7.51,0.16,3.0,652,Yes
6006,23.0,female,High School,78819.0,2,MORTGAGE,18000.0,DEBTCONSOLIDATION,9.99,0.23,4.0,605,Yes
6007,34.0,female,Bachelor,73896.0,13,OWN,5000.0,VENTURE,5.42,0.07,6.0,690,Yes
6008,21.0,female,High School,19414.0,2,OWN,1000.0,VENTURE,7.29,0.05,4.0,681,Yes
6009,23.0,male,Associate,87395.0,0,MORTGAGE,9000.0,VENTURE,6.76,0.1,2.0,616,Yes
6010,24.0,male,High School,120708.0,0,MORTGAGE,13000.0,DEBTCONSOLIDATION,11.48,0.11,4.0,620,No
6011,23.0,male,High School,67176.0,1,RENT,8200.0,PERSONAL,13.11,0.12,3.0,607,Yes
6012,32.0,male,Bachelor,65712.0,10,MORTGAGE,10000.0,MEDICAL,7.74,0.15,7.0,608,Yes
6013,33.0,female,Associate,29382.0,10,RENT,5000.0,VENTURE,12.69,0.17,10.0,684,Yes
6014,24.0,male,Bachelor,212397.0,5,MORTGAGE,3200.0,DEBTCONSOLIDATION,10.0,0.02,4.0,694,No
6015,38.0,male,High School,130851.0,14,RENT,11000.0,HOMEIMPROVEMENT,13.49,0.08,12.0,666,No
6016,26.0,female,Associate,62120.0,6,RENT,2102.0,DEBTCONSOLIDATION,7.68,0.03,6.0,589,Yes
6017,31.0,male,Bachelor,52737.0,8,RENT,10000.0,EDUCATION,10.74,0.19,5.0,581,Yes
6018,27.0,male,Master,65989.0,1,RENT,3200.0,MEDICAL,12.69,0.05,10.0,628,Yes
6019,22.0,female,High School,15170.0,2,RENT,1500.0,VENTURE,6.99,0.1,2.0,647,Yes
6020,32.0,male,Bachelor,28691.0,10,RENT,1105.0,MEDICAL,12.38,0.04,7.0,641,Yes
6021,36.0,male,High School,48757.0,10,RENT,11337.0,PERSONAL,15.8,0.23,11.0,641,Yes
6022,30.0,male,High School,79088.0,7,MORTGAGE,2000.0,MEDICAL,7.63,0.03,7.0,687,Yes
6023,29.0,male,Bachelor,97640.0,3,MORTGAGE,10000.0,HOMEIMPROVEMENT,13.72,0.1,10.0,615,Yes
6024,22.0,female,Associate,115036.0,0,MORTGAGE,7200.0,EDUCATION,12.23,0.06,4.0,514,Yes
6025,33.0,female,Associate,70551.0,12,MORTGAGE,15000.0,VENTURE,9.91,0.21,9.0,673,No
6026,33.0,male,Bachelor,26898.0,12,RENT,6500.0,EDUCATION,11.01,0.24,10.0,642,No
6027,23.0,male,Bachelor,157069.0,0,MORTGAGE,6000.0,MEDICAL,5.42,0.04,2.0,667,No
6028,35.0,male,High School,58413.0,12,OWN,4200.0,HOMEIMPROVEMENT,13.61,0.07,7.0,560,Yes
6029,26.0,female,Associate,38336.0,0,RENT,3508.0,DEBTCONSOLIDATION,7.25,0.09,4.0,624,No
6030,35.0,female,High School,42993.0,8,RENT,8000.0,EDUCATION,11.29,0.19,11.0,577,Yes
6031,24.0,female,Associate,64121.0,1,RENT,5000.0,PERSONAL,7.74,0.08,4.0,639,No
6032,22.0,male,Bachelor,51414.0,0,RENT,2500.0,VENTURE,13.92,0.05,3.0,646,Yes
6033,25.0,female,High School,96697.0,1,MORTGAGE,25000.0,EDUCATION,10.36,0.26,3.0,594,Yes
6034,25.0,male,Bachelor,72979.0,2,RENT,9800.0,PERSONAL,11.01,0.13,3.0,682,Yes
6035,27.0,female,High School,55051.0,4,RENT,3600.0,VENTURE,12.42,0.07,8.0,455,Yes
6036,33.0,female,Associate,36917.0,11,OWN,5000.0,MEDICAL,7.51,0.14,9.0,668,Yes
6037,23.0,female,Associate,55130.0,0,RENT,1700.0,DEBTCONSOLIDATION,14.72,0.03,2.0,605,Yes
6038,27.0,male,High School,39067.0,4,RENT,9400.0,MEDICAL,6.91,0.24,5.0,686,Yes
6039,26.0,female,Associate,577186.0,0,MORTGAGE,25000.0,EDUCATION,14.38,0.04,3.0,579,Yes
6040,28.0,male,Master,55710.0,3,OWN,8000.0,PERSONAL,15.58,0.14,10.0,690,No
6041,22.0,male,Bachelor,80368.0,0,MORTGAGE,12000.0,PERSONAL,5.79,0.15,3.0,694,No
6042,23.0,male,High School,75393.0,0,RENT,7000.0,MEDICAL,11.01,0.09,2.0,575,No
6043,24.0,female,Bachelor,48647.0,5,RENT,7000.0,MEDICAL,13.11,0.14,3.0,663,Yes
6044,32.0,female,Associate,40361.0,9,MORTGAGE,3075.0,DEBTCONSOLIDATION,15.23,0.08,6.0,619,Yes
6045,30.0,female,Bachelor,84991.0,6,RENT,2500.0,VENTURE,10.36,0.03,7.0,564,Yes
6046,28.0,male,Associate,73214.0,4,OWN,22000.0,HOMEIMPROVEMENT,14.09,0.3,8.0,581,Yes
6047,26.0,male,Associate,90957.0,4,RENT,20000.0,PERSONAL,6.91,0.22,2.0,582,No
6048,24.0,female,High School,92935.0,3,RENT,4854.0,EDUCATION,8.08,0.05,4.0,606,Yes
6049,26.0,male,Bachelor,60891.0,5,RENT,10000.0,PERSONAL,8.5,0.16,3.0,533,Yes
6050,34.0,male,Bachelor,56114.0,13,RENT,10000.0,MEDICAL,7.63,0.18,10.0,665,No
6051,39.0,male,Bachelor,48852.0,21,RENT,3300.0,MEDICAL,11.01,0.07,13.0,629,Yes
6052,27.0,female,Associate,46426.0,8,OWN,6500.0,MEDICAL,5.63,0.14,6.0,625,Yes
6053,26.0,female,Master,78435.0,4,MORTGAGE,9600.0,PERSONAL,14.27,0.12,2.0,679,No
6054,22.0,male,Bachelor,84893.0,0,OWN,8000.0,MEDICAL,12.84,0.09,4.0,587,Yes
6055,26.0,male,Bachelor,83345.0,2,MORTGAGE,9000.0,MEDICAL,7.88,0.11,4.0,601,Yes
6056,35.0,male,Bachelor,85092.0,10,MORTGAGE,12000.0,MEDICAL,11.71,0.14,10.0,617,No
6057,32.0,female,High School,104162.0,10,RENT,15000.0,VENTURE,6.03,0.14,7.0,669,Yes
6058,28.0,female,Associate,312736.0,6,MORTGAGE,27136.0,PERSONAL,11.73,0.09,4.0,566,Yes
6059,25.0,female,Master,44100.0,2,MORTGAGE,5300.0,PERSONAL,7.49,0.12,3.0,609,Yes
6060,28.0,male,Bachelor,87419.0,4,MORTGAGE,4000.0,HOMEIMPROVEMENT,10.99,0.05,6.0,612,No
6061,22.0,male,High School,73083.0,1,RENT,13200.0,PERSONAL,8.49,0.18,3.0,537,Yes
6062,26.0,female,Associate,58554.0,5,MORTGAGE,2000.0,PERSONAL,10.99,0.03,2.0,671,Yes
6063,29.0,male,Associate,156808.0,7,OWN,7000.0,VENTURE,14.65,0.04,9.0,679,Yes
6064,28.0,female,Bachelor,47596.0,2,MORTGAGE,7098.0,MEDICAL,12.22,0.15,7.0,623,Yes
6065,36.0,male,Bachelor,51395.0,11,RENT,8400.0,DEBTCONSOLIDATION,12.01,0.16,13.0,713,No
6066,27.0,female,Associate,78527.0,5,RENT,4000.0,PERSONAL,6.94,0.05,5.0,671,Yes
6067,31.0,female,Bachelor,55024.0,8,RENT,12430.0,DEBTCONSOLIDATION,9.29,0.23,7.0,641,Yes
6068,24.0,male,Bachelor,106053.0,4,MORTGAGE,3000.0,EDUCATION,5.99,0.03,2.0,568,Yes
6069,28.0,female,Bachelor,240579.0,6,RENT,15000.0,VENTURE,11.72,0.06,10.0,599,Yes
6070,24.0,male,Associate,90879.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.68,0.13,3.0,601,Yes
6071,23.0,male,Bachelor,63361.0,0,RENT,8000.0,DEBTCONSOLIDATION,13.22,0.13,2.0,589,Yes
6072,24.0,male,Bachelor,90673.0,4,RENT,11054.0,MEDICAL,10.05,0.12,4.0,678,Yes
6073,25.0,male,High School,139035.0,7,RENT,24250.0,HOMEIMPROVEMENT,11.36,0.17,2.0,633,No
